dc,ps,gc,electors,0830,0930,1030,1130,1230,1330,1430,1530,1630,1730,1830,1930,2030,2130,2230
F,F21,F2102,"4,398 ",0.80%,3.73%,6.73%,10.48%,13.42%,15.69%,19.01%,21.65%,24.53%,27.47%,30.22%,33.36%,36.15%,39.09%,41.93%
G,G01,G0101,"9,465 ",1.23%,4.33%,8.38%,12.42%,16.23%,18.88%,22.19%,25.32%,28.60%,31.88%,35.14%,37.87%,40.49%,43.36%,46.74%
G,G02,G0201,"7,144 ",0.99%,3.19%,5.82%,8.90%,11.55%,13.66%,15.55%,19.32%,22.10%,24.96%,28.22%,30.75%,32.95%,36.17%,38.51%
G,G03,G0301,"6,654 ",1.49%,4.25%,8.03%,11.03%,13.99%,16.37%,19.30%,21.72%,24.41%,26.65%,29.50%,31.73%,33.86%,36.05%,38.32%
G,G05,G0501,"10,280 ",1.40%,4.11%,7.44%,10.15%,13.58%,15.86%,18.97%,21.72%,24.71%,27.68%,30.78%,33.38%,35.79%,38.41%,41.35%
G,G06,G0601,"5,731 ",0.98%,2.30%,4.54%,7.49%,10.96%,13.85%,16.52%,19.39%,22.13%,24.17%,27.13%,29.92%,32.42%,35.04%,37.48%
G,G06,G0602,"3,335 ",1.41%,3.78%,7.11%,11.12%,12.77%,15.44%,17.27%,20.24%,23.12%,26.12%,29.36%,32.35%,34.75%,37.99%,42.04%
G,G07,G0701,"3,187 ",0.44%,2.60%,4.24%,5.99%,9.10%,11.70%,13.99%,15.91%,18.92%,20.71%,23.53%,26.11%,28.15%,30.62%,35.30%
G,G07,G0702,"4,747 ",1.16%,3.39%,7.12%,11.33%,15.31%,19.00%,23.13%,27.24%,30.42%,32.76%,36.11%,39.31%,42.60%,45.12%,47.46%
G,G08,G0801,"6,408 ",0.76%,1.92%,4.04%,5.96%,8.58%,11.08%,13.30%,16.17%,19.26%,21.72%,24.13%,26.44%,28.59%,31.37%,34.05%
G,G10,G1001,"6,835 ",1.19%,4.02%,8.44%,12.57%,17.92%,19.62%,22.03%,25.18%,28.00%,30.69%,33.56%,35.86%,37.78%,39.71%,41.40%
G,G11,G1101,"7,510 ",1.11%,2.82%,5.74%,9.69%,12.72%,14.78%,17.67%,20.36%,23.68%,26.34%,29.11%,31.49%,33.73%,36.11%,38.60%
G,G12,G1201,"7,660 ",1.66%,5.25%,8.72%,13.28%,16.57%,19.23%,21.98%,25.07%,28.17%,30.90%,33.99%,36.59%,39.54%,42.47%,44.80%
G,G13,G1301,"5,403 ",0.74%,3.70%,7.27%,11.10%,13.57%,15.49%,17.77%,19.75%,22.32%,24.34%,27.37%,29.71%,31.43%,33.44%,35.24%
G,G14,G1401,"6,176 ",1.30%,3.97%,7.79%,11.48%,14.14%,17.44%,21.36%,24.94%,27.95%,30.86%,34.21%,37.00%,40.11%,42.83%,45.58%
G,G15,G1501,"3,720 ",0.78%,2.26%,4.60%,7.77%,10.56%,13.98%,17.45%,21.34%,24.73%,27.42%,29.52%,32.26%,34.87%,38.01%,43.04%
G,G15,G1502,"2,896 ",1.35%,3.21%,5.21%,8.08%,10.50%,12.33%,14.78%,17.85%,20.58%,23.10%,25.69%,27.31%,29.59%,31.63%,33.67%
G,G16,G1601,"8,373 ",0.79%,2.72%,5.58%,9.17%,14.25%,16.91%,20.21%,24.64%,28.66%,32.04%,34.97%,38.03%,41.32%,45.42%,49.90%
G,G17,G1701,"7,371 ",0.49%,2.10%,4.04%,6.72%,9.40%,11.79%,14.79%,17.80%,21.44%,23.65%,25.76%,28.08%,30.73%,34.09%,37.84%
G,G18,G1801,"8,088 ",0.58%,2.37%,4.92%,7.97%,10.34%,12.09%,14.43%,16.96%,19.57%,22.12%,24.59%,26.74%,28.94%,31.13%,33.43%
G,G19,G1901,"5,105 ",1.88%,4.90%,9.52%,13.44%,17.26%,19.90%,22.76%,26.11%,29.25%,32.54%,35.83%,38.26%,40.84%,43.08%,44.90%
G,G20,G2001,"8,539 ",1.15%,3.71%,8.19%,12.38%,16.10%,18.96%,21.74%,24.85%,28.14%,31.42%,34.01%,36.28%,38.32%,40.51%,42.72%
G,G21,G2101,"9,281 ",1.52%,4.03%,8.18%,12.32%,15.90%,18.59%,21.76%,25.64%,28.95%,32.57%,36.40%,39.26%,42.43%,46.15%,49.83%
G,G22,G2201,"9,592 ",1.19%,4.07%,7.96%,11.71%,15.75%,19.02%,22.29%,25.44%,28.29%,31.48%,34.39%,37.19%,40.48%,44.08%,47.99%
H,H02,H0201,"8,933 ",1.49%,4.84%,9.07%,14.33%,18.22%,21.57%,24.94%,28.29%,31.56%,34.50%,37.51%,40.03%,42.55%,45.14%,47.12%
H,H03,H0301,"11,966 ",1.17%,3.79%,7.73%,11.53%,14.46%,17.06%,19.82%,22.79%,25.68%,28.31%,31.32%,33.75%,36.19%,38.84%,41.53%
